date,Tlog (degC),OT
2020/7/1 21:00,33.93,409.5
2020/7/1 21:10,33.58,409.9
2020/7/1 21:20,33.21,410.8
2020/7/1 21:30,32.85,410.6
2020/7/1 21:40,32.49,411
2020/7/1 21:50,32.16,411.8
2020/7/1 22:00,31.9,412.6
2020/7/1 22:10,31.68,412.8
2020/7/1 22:20,31.48,413.4
2020/7/1 22:30,31.29,413.7
2020/7/1 22:40,31.12,414
2020/7/1 22:50,30.96,414.8
2020/7/1 23:00,30.8,415.7
2020/7/1 23:10,30.63,416.1
2020/7/1 23:20,30.45,415.3
2020/7/1 23:30,30.27,415.6
2020/7/1 23:40,30.12,416.1
2020/7/1 23:50,30.01,416.5
2020/7/2 0:00,29.91,417.6
2020/7/2 0:10,29.79,420.5
2020/7/2 0:20,29.68,418.7
2020/7/2 0:30,29.56,418.8
2020/7/2 0:40,29.4,422.3
2020/7/2 0:50,29.21,423
2020/7/2 1:00,29.03,424.1
2020/7/2 1:10,28.92,422.1
2020/7/2 1:20,28.87,422.1
2020/7/2 1:30,28.86,419.1
2020/7/2 1:40,28.86,419.5
2020/7/2 1:50,28.88,419.4
2020/7/2 2:00,28.91,419.4
2020/7/2 2:10,28.95,429
2020/7/2 2:20,28.99,427.9
2020/7/2 2:30,29.02,423
2020/7/2 2:40,29.04,424.1
2020/7/2 2:50,29.05,425.9
2020/7/2 3:00,29.03,429.9
2020/7/2 3:10,28.99,433.5
2020/7/2 3:20,28.88,435.6
2020/7/2 3:30,28.74,435.2
2020/7/2 3:40,28.57,431.7
2020/7/2 3:50,28.38,427.5
2020/7/2 4:00,28.2,425.4
2020/7/2 4:10,28.04,423.8
2020/7/2 4:20,27.9,423.5
2020/7/2 4:30,27.78,423.5
2020/7/2 4:40,27.67,423.5
2020/7/2 4:50,27.57,422.8
2020/7/2 5:00,27.48,421.2
2020/7/2 5:10,27.37,421.8
2020/7/2 5:20,27.32,420.6
2020/7/2 5:30,27.27,420.1
2020/7/2 5:40,27.18,420.2
2020/7/2 5:50,27.08,420.5
2020/7/2 6:00,27.04,420.5
2020/7/2 6:10,27.04,420.5
2020/7/2 6:20,27.2,417.6
2020/7/2 6:30,27.47,416.2
2020/7/2 6:40,27.85,415.7
2020/7/2 6:50,28.34,417
2020/7/2 7:00,28.76,416.6
2020/7/2 7:10,29.04,417.3
2020/7/2 7:20,29.23,415.9
2020/7/2 7:30,29.38,414.7
2020/7/2 7:40,29.45,412.5
2020/7/2 7:50,29.48,412
2020/7/2 8:00,29.47,412.2
2020/7/2 8:10,29.46,411
2020/7/2 8:20,29.47,410.6
2020/7/2 8:30,29.59,409.2
2020/7/2 8:40,29.85,408.2
2020/7/2 8:50,30.22,408
2020/7/2 9:00,30.8,407.4
2020/7/2 9:10,31.48,406.4
2020/7/2 9:20,32.06,405.2
2020/7/2 9:30,32.59,404.4
2020/7/2 9:40,33.16,404.4
2020/7/2 9:50,33.82,404.1
2020/7/2 10:00,34.33,403.4
2020/7/2 10:10,34.56,403.6
2020/7/2 10:20,34.74,402.9
2020/7/2 10:30,34.91,403.6
2020/7/2 10:40,35.07,403.9
2020/7/2 10:50,35.34,403.6
2020/7/2 11:00,35.62,402.8
2020/7/2 11:10,35.78,402.9
2020/7/2 11:20,35.82,403
2020/7/2 11:30,35.91,402.9
2020/7/2 11:40,36.01,402.3
2020/7/2 11:50,36.23,402.9
2020/7/2 12:00,36.51,402.7
2020/7/2 12:10,36.63,402.3
2020/7/2 12:20,36.71,402.4
2020/7/2 12:30,36.83,403.1
2020/7/2 12:40,36.92,402.2
2020/7/2 12:50,36.89,401.3
2020/7/2 13:00,36.83,401.8
2020/7/2 13:10,36.92,402.2
2020/7/2 13:20,37.15,401.6
2020/7/2 13:30,37.4,401.2
2020/7/2 13:40,37.45,401.9
2020/7/2 13:50,37.26,401.7
2020/7/2 14:00,36.98,401.4
2020/7/2 14:10,36.67,401
2020/7/2 14:20,36.45,400.6
2020/7/2 14:30,36.39,401.1
2020/7/2 14:40,36.34,401.1
2020/7/2 14:50,36.26,401.4
2020/7/2 15:00,36.24,401.6
2020/7/2 15:10,36.36,401.8
2020/7/2 15:20,36.54,401.7
2020/7/2 15:30,36.76,402.2
2020/7/2 15:40,36.94,401.4
2020/7/2 15:50,37.03,401.6
2020/7/2 16:00,37,401.9
2020/7/2 16:10,36.93,401.5
2020/7/2 16:20,36.97,401.2
2020/7/2 16:30,37.16,401.8
2020/7/2 16:40,37.42,401.8
2020/7/2 16:50,37.7,402
2020/7/2 17:00,37.81,401.5
2020/7/2 17:10,37.72,401.6
2020/7/2 17:20,37.59,402.2
2020/7/2 17:30,37.39,402.8
2020/7/2 17:40,37.11,403
2020/7/2 17:50,36.68,406.3
2020/7/2 18:00,35.91,407.3
2020/7/2 18:10,34.83,408
2020/7/2 18:20,33.49,408.3
2020/7/2 18:30,32.14,407.7
2020/7/2 18:40,30.89,407.9
2020/7/2 18:50,29.86,408.5
2020/7/2 19:00,29.04,411.5
2020/7/2 19:10,28.4,412.9
2020/7/2 19:20,27.91,413.7
2020/7/2 19:30,27.55,415.6
2020/7/2 19:40,27.32,415.5
2020/7/2 19:50,27.16,418.4
2020/7/2 20:00,27.07,419.8
2020/7/2 20:10,27.03,419.7
2020/7/2 20:20,27,420.3
2020/7/2 20:30,26.96,422.8
2020/7/2 20:40,26.91,422.1
2020/7/2 20:50,26.86,421.7
2020/7/2 21:00,26.8,424
2020/7/2 21:10,26.72,427
2020/7/2 21:20,26.61,429.8
2020/7/2 21:30,26.45,429.8
2020/7/2 21:40,26.27,431.3
2020/7/2 21:50,26.11,431.3
2020/7/2 22:00,25.97,428.1
2020/7/2 22:10,25.84,427.2
2020/7/2 22:20,25.71,431.9
2020/7/2 22:30,25.58,433.8
2020/7/2 22:40,25.46,431.2
2020/7/2 22:50,25.34,430.6
2020/7/2 23:00,25.23,434.2
2020/7/2 23:10,25.11,430.4
2020/7/2 23:20,24.97,433.5
2020/7/2 23:30,24.85,433.6
2020/7/2 23:40,24.74,425.3
2020/7/2 23:50,24.67,424.6
2020/7/3 0:00,24.63,428.4
2020/7/3 0:10,24.61,431.2
2020/7/3 0:20,24.59,433
2020/7/3 0:30,24.54,431.7
2020/7/3 0:40,24.45,424.6
2020/7/3 0:50,24.34,420.6
2020/7/3 1:00,24.23,418.6
2020/7/3 1:10,24.13,419.4
2020/7/3 1:20,24.04,418.9
2020/7/3 1:30,23.98,419.7
2020/7/3 1:40,23.95,418.9
2020/7/3 1:50,23.93,419.7
2020/7/3 2:00,23.89,419.2
2020/7/3 2:10,23.84,418.6
2020/7/3 2:20,23.75,419.3
2020/7/3 2:30,23.65,420.7
2020/7/3 2:40,23.53,421.3
2020/7/3 2:50,23.41,420.9
2020/7/3 3:00,23.26,421.4
2020/7/3 3:10,23.1,420.6
2020/7/3 3:20,22.95,420.2
2020/7/3 3:30,22.8,420.1
2020/7/3 3:40,22.67,420.2
2020/7/3 3:50,22.54,420.2
2020/7/3 4:00,22.41,420.5
2020/7/3 4:10,22.29,419.9
2020/7/3 4:20,22.19,420.7
2020/7/3 4:30,22.09,421
2020/7/3 4:40,21.99,420.6
2020/7/3 4:50,21.91,419.9
2020/7/3 5:00,21.88,419
2020/7/3 5:10,21.94,418.7
2020/7/3 5:20,22.07,418.1
2020/7/3 5:30,22.26,418
2020/7/3 5:40,22.47,418
2020/7/3 5:50,22.73,418.3
2020/7/3 6:00,23.13,419.6
2020/7/3 6:10,23.59,422
2020/7/3 6:20,24.04,423.7
2020/7/3 6:30,24.55,419.6
2020/7/3 6:40,25.03,416.2
2020/7/3 6:50,25.44,415.6
2020/7/3 7:00,25.78,415.6
2020/7/3 7:10,26.06,415.1
2020/7/3 7:20,26.37,414.8
2020/7/3 7:30,26.83,415
2020/7/3 7:40,27.25,415
2020/7/3 7:50,27.65,415
2020/7/3 8:00,27.99,414.6
2020/7/3 8:10,28.23,412.9
2020/7/3 8:20,28.7,412.4
2020/7/3 8:30,29.33,411.5
2020/7/3 8:40,29.85,410.3
2020/7/3 8:50,30.17,409.9
2020/7/3 9:00,30.47,409.8
2020/7/3 9:10,30.79,409.4
2020/7/3 9:20,31.18,409.2
2020/7/3 9:30,31.36,408.4
2020/7/3 9:40,31.37,407.4
2020/7/3 9:50,31.55,406.8
2020/7/3 10:00,31.71,406.4
2020/7/3 10:10,31.9,404.8
2020/7/3 10:20,32.12,404.5
2020/7/3 10:30,32.12,404.7
2020/7/3 10:40,32.08,405.2
2020/7/3 10:50,32.13,404.7
2020/7/3 11:00,32.15,404.4
2020/7/3 11:10,32.1,404.7
2020/7/3 11:20,32.13,405.8
2020/7/3 11:30,32.26,405.4
2020/7/3 11:40,32.27,405.2
2020/7/3 11:50,32.13,404.8
2020/7/3 12:00,32.03,404.7
2020/7/3 12:10,32.09,404.1
2020/7/3 12:20,32.28,404.1
2020/7/3 12:30,32.43,404.4
2020/7/3 12:40,32.48,403.9
2020/7/3 12:50,32.58,403.7
2020/7/3 13:00,32.69,402.5
2020/7/3 13:10,32.81,403.4
2020/7/3 13:20,32.95,403.6
2020/7/3 13:30,33.17,403.7
2020/7/3 13:40,33.4,403.3
2020/7/3 13:50,33.5,402.9
2020/7/3 14:00,33.59,403.9
2020/7/3 14:10,33.78,403.8
2020/7/3 14:20,33.98,403.3
2020/7/3 14:30,34.14,402.7
2020/7/3 14:40,34.25,403.7
2020/7/3 14:50,34.32,403.3
2020/7/3 15:00,34.34,403.4
2020/7/3 15:10,34.27,403
2020/7/3 15:20,34.16,404.2
2020/7/3 15:30,34.22,404.3
2020/7/3 15:40,34.27,403.5
2020/7/3 15:50,34.33,403.3
2020/7/3 16:00,34.47,404.1
2020/7/3 16:10,34.63,403.9
2020/7/3 16:20,34.64,403.4
2020/7/3 16:30,34.6,403.8
2020/7/3 16:40,34.65,404.4
2020/7/3 16:50,34.69,404.1
2020/7/3 17:00,34.79,404.6
2020/7/3 17:10,34.92,404.6
2020/7/3 17:20,35.09,404.5
2020/7/3 17:30,35.26,404.6
2020/7/3 17:40,35.38,405.2
2020/7/3 17:50,35.36,405.2
2020/7/3 18:00,35.28,405.1
2020/7/3 18:10,35.21,404.9
2020/7/3 18:20,35.12,405
2020/7/3 18:30,34.99,405.3
2020/7/3 18:40,34.86,405.3
2020/7/3 18:50,34.74,405.1
2020/7/3 19:00,34.66,404.8
2020/7/3 19:10,34.44,404.9
2020/7/3 19:20,34.04,404.8
2020/7/3 19:30,33.56,404.9
2020/7/3 19:40,33.06,404.7
2020/7/3 19:50,32.57,404.8
2020/7/3 20:00,32.11,405
2020/7/3 20:10,31.67,405.2
2020/7/3 20:20,31.25,405.9
2020/7/3 20:30,30.85,407
2020/7/3 20:40,30.45,406.4
2020/7/3 20:50,30.07,406
2020/7/3 21:00,29.7,407.5
2020/7/3 21:10,29.35,409.3
2020/7/3 21:20,28.99,410
2020/7/3 21:30,28.64,408.1
2020/7/3 21:40,28.32,410.4
2020/7/3 21:50,28.03,411.5
2020/7/3 22:00,27.73,413.9
2020/7/3 22:10,27.41,416.3
2020/7/3 22:20,27.09,419.6
2020/7/3 22:30,26.82,424
2020/7/3 22:40,26.6,425
2020/7/3 22:50,26.4,433.3
2020/7/3 23:00,26.21,437.4
2020/7/3 23:10,26.02,436.9
2020/7/3 23:20,25.82,436.1
2020/7/3 23:30,25.62,437.8
2020/7/3 23:40,25.44,439.9
2020/7/3 23:50,25.26,441.6
2020/7/4 0:00,25.08,442.1
2020/7/4 0:10,24.91,446.2
2020/7/4 0:20,24.74,445.9
2020/7/4 0:30,24.58,446.4
2020/7/4 0:40,24.43,448.8
2020/7/4 0:50,24.3,447.5
2020/7/4 1:00,24.16,448.5
2020/7/4 1:10,24.04,450.4
2020/7/4 1:20,23.95,451.2
2020/7/4 1:30,23.89,457.2
2020/7/4 1:40,23.85,460.3
2020/7/4 1:50,23.82,461.1
2020/7/4 2:00,23.78,460.9
2020/7/4 2:10,23.72,460.2
2020/7/4 2:20,23.63,460.5
2020/7/4 2:30,23.54,467.5
2020/7/4 2:40,23.43,459.3
2020/7/4 2:50,23.31,465.5
2020/7/4 3:00,23.18,468.2
2020/7/4 3:10,23.05,470.8
2020/7/4 3:20,22.89,470.5
2020/7/4 3:30,22.72,470.3
2020/7/4 3:40,22.56,471
2020/7/4 3:50,22.43,468.6
2020/7/4 4:00,22.29,466
2020/7/4 4:10,22.16,465.7
2020/7/4 4:20,22.04,469.3
2020/7/4 4:30,21.92,470.9
2020/7/4 4:40,21.82,471.2
2020/7/4 4:50,21.84,471.2
2020/7/4 5:00,21.99,470.5
2020/7/4 5:10,22.22,472.6
2020/7/4 5:20,22.49,472.3
2020/7/4 5:30,22.78,470.4
2020/7/4 5:40,23.13,463.6
2020/7/4 5:50,23.53,454.3
2020/7/4 6:00,23.97,458.5
2020/7/4 6:10,24.43,464.1
2020/7/4 6:20,24.92,461.9
2020/7/4 6:30,25.44,459.9
2020/7/4 6:40,25.97,456.9
2020/7/4 6:50,26.51,453.6
2020/7/4 7:00,27.07,448.8
2020/7/4 7:10,27.59,442
2020/7/4 7:20,28.06,429.9
2020/7/4 7:30,28.61,412.3
2020/7/4 7:40,29.16,404.5
2020/7/4 7:50,29.67,403.7
2020/7/4 8:00,30.21,403.2
2020/7/4 8:10,30.7,403.6
2020/7/4 8:20,31.08,403.2
2020/7/4 8:30,31.43,403.5
2020/7/4 8:40,31.7,404
2020/7/4 8:50,31.88,403.8
2020/7/4 9:00,32.01,403.6
2020/7/4 9:10,32.15,403.2
2020/7/4 9:20,32.29,402.9
2020/7/4 9:30,32.55,403.3
2020/7/4 9:40,32.85,403.2
2020/7/4 9:50,33.11,403.5
2020/7/4 10:00,33.25,403.1
2020/7/4 10:10,33.39,402.7
2020/7/4 10:20,33.54,403.2
2020/7/4 10:30,33.59,403.1
2020/7/4 10:40,33.56,403
2020/7/4 10:50,33.62,403.5
2020/7/4 11:00,33.68,403.5
2020/7/4 11:10,33.61,403.8
2020/7/4 11:20,33.5,404
2020/7/4 11:30,33.39,404.4
2020/7/4 11:40,33.32,403.8
2020/7/4 11:50,33.38,403.8
2020/7/4 12:00,33.41,402.9
2020/7/4 12:10,33.4,402.6
2020/7/4 12:20,33.41,402.8
2020/7/4 12:30,33.4,403.1
2020/7/4 12:40,33.42,402.2
2020/7/4 12:50,33.51,402.8
2020/7/4 13:00,33.61,403.5
2020/7/4 13:10,33.65,403.5
2020/7/4 13:20,33.6,403
2020/7/4 13:30,33.62,402.6
2020/7/4 13:40,33.76,401.9
2020/7/4 13:50,33.97,401.9
2020/7/4 14:00,34.17,401.7
2020/7/4 14:10,34.28,401.6
2020/7/4 14:20,34.3,402.1
2020/7/4 14:30,34.27,401.9
2020/7/4 14:40,34.28,401.5
2020/7/4 14:50,34.4,401.1
2020/7/4 15:00,34.52,400.8
2020/7/4 15:10,34.62,400.9
2020/7/4 15:20,34.71,400.6
2020/7/4 15:30,34.81,400.2
2020/7/4 15:40,34.93,399.7
2020/7/4 15:50,35,399.7
2020/7/4 16:00,34.93,400.1
2020/7/4 16:10,34.73,399.7
2020/7/4 16:20,34.67,400.1
2020/7/4 16:30,34.68,401
2020/7/4 16:40,34.6,401.3
2020/7/4 16:50,34.5,400.9
2020/7/4 17:00,34.42,401.1
2020/7/4 17:10,34.36,401.2
2020/7/4 17:20,34.32,401
2020/7/4 17:30,34.28,401.1
2020/7/4 17:40,34.24,401.3
2020/7/4 17:50,34.18,401.4
2020/7/4 18:00,34.1,401.9
2020/7/4 18:10,34.02,402.2
2020/7/4 18:20,33.92,402.2
2020/7/4 18:30,33.8,402.1
2020/7/4 18:40,33.66,402.6
2020/7/4 18:50,33.53,402.8
2020/7/4 19:00,33.41,402.4
2020/7/4 19:10,33.29,402.3
2020/7/4 19:20,33.17,402.6
2020/7/4 19:30,33.01,403.3
2020/7/4 19:40,32.86,403
2020/7/4 19:50,32.68,403.2
2020/7/4 20:00,32.48,403.3
2020/7/4 20:10,32.27,404.3
2020/7/4 20:20,32.09,404.7
2020/7/4 20:30,31.91,404.9
2020/7/4 20:40,31.71,405.7
2020/7/4 20:50,31.54,406.4
2020/7/4 21:00,31.39,407
2020/7/4 21:10,31.25,408.5
2020/7/4 21:20,31.12,409.2
2020/7/4 21:30,31,409.6
2020/7/4 21:40,30.87,408.9
2020/7/4 21:50,30.71,408.6
2020/7/4 22:00,30.51,408.8
2020/7/4 22:10,30.28,409.7
2020/7/4 22:20,30.07,410.2
2020/7/4 22:30,29.9,410.3
2020/7/4 22:40,29.75,411.9
2020/7/4 22:50,29.6,414.4
2020/7/4 23:00,29.43,416.1
2020/7/4 23:10,29.24,414.3
2020/7/4 23:20,29.05,416.4
2020/7/4 23:30,28.86,414.6
2020/7/4 23:40,28.66,416.4
2020/7/4 23:50,28.5,415.3
2020/7/5 0:00,28.38,417.3
2020/7/5 0:10,28.29,417
2020/7/5 0:20,28.22,415.1
2020/7/5 0:30,28.19,417
2020/7/5 0:40,28.2,415
2020/7/5 0:50,28.21,413.6
2020/7/5 1:00,28.2,415
2020/7/5 1:10,28.18,415.1
2020/7/5 1:20,28.17,416
2020/7/5 1:30,28.19,417.7
2020/7/5 1:40,28.21,419.3
2020/7/5 1:50,28.22,420.2
2020/7/5 2:00,28.23,423.2
2020/7/5 2:10,28.22,421.3
2020/7/5 2:20,28.16,420
2020/7/5 2:30,28.11,423.8
2020/7/5 2:40,28.06,420.5
2020/7/5 2:50,28.01,418.1
2020/7/5 3:00,27.97,420.3
2020/7/5 3:10,27.95,418.6
2020/7/5 3:20,27.92,416.9
2020/7/5 3:30,27.9,416.4
2020/7/5 3:40,27.89,417.2
2020/7/5 3:50,27.88,418.1
2020/7/5 4:00,27.89,421.9
2020/7/5 4:10,27.89,419.1
2020/7/5 4:20,27.91,419.1
2020/7/5 4:30,27.93,421.6
2020/7/5 4:40,27.96,420.9
2020/7/5 4:50,28,422.4
2020/7/5 5:00,28.05,420.1
2020/7/5 5:10,28.08,418.6
2020/7/5 5:20,28.11,417.2
2020/7/5 5:30,28.22,416.3
2020/7/5 5:40,28.43,413.5
2020/7/5 5:50,28.63,412.4
2020/7/5 6:00,28.7,412.3
2020/7/5 6:10,28.69,412.3
2020/7/5 6:20,28.68,411.8
2020/7/5 6:30,28.7,411.8
2020/7/5 6:40,28.72,411.8
2020/7/5 6:50,28.74,411.4
2020/7/5 7:00,28.79,411.3
2020/7/5 7:10,28.85,411.5
2020/7/5 7:20,28.94,411.2
2020/7/5 7:30,29.08,410.8
2020/7/5 7:40,29.36,411.1
2020/7/5 7:50,29.72,410.8
2020/7/5 8:00,30.09,410.4
2020/7/5 8:10,30.44,409.4
2020/7/5 8:20,30.66,408.9
2020/7/5 8:30,30.81,409
2020/7/5 8:40,30.91,409.4
2020/7/5 8:50,30.93,409.3
2020/7/5 9:00,30.96,409.3
2020/7/5 9:10,31.09,409.7
2020/7/5 9:20,31.28,409.6
2020/7/5 9:30,31.5,409.3
2020/7/5 9:40,31.73,409.5
2020/7/5 9:50,31.81,409.3
2020/7/5 10:00,31.76,409.6
2020/7/5 10:10,31.63,409.8
2020/7/5 10:20,31.5,409.3
2020/7/5 10:30,31.4,408.3
2020/7/5 10:40,31.39,407.7
2020/7/5 10:50,31.45,407.2
2020/7/5 11:00,31.55,407.4
2020/7/5 11:10,31.6,407.4
2020/7/5 11:20,31.6,407.3
2020/7/5 11:30,31.62,407.3
2020/7/5 11:40,31.65,406.7
2020/7/5 11:50,31.72,406.7
2020/7/5 12:00,31.84,406.7
2020/7/5 12:10,32.03,406.7
2020/7/5 12:20,32.29,407.1
2020/7/5 12:30,32.53,406.9
2020/7/5 12:40,32.71,407.1
2020/7/5 12:50,32.79,406.5
2020/7/5 13:00,32.86,406.6
2020/7/5 13:10,32.96,406.4
2020/7/5 13:20,33.09,405.8
2020/7/5 13:30,33.26,405.9
2020/7/5 13:40,33.44,406.2
2020/7/5 13:50,33.55,406.5
2020/7/5 14:00,33.56,406.9
2020/7/5 14:10,33.45,406.8
2020/7/5 14:20,33.31,406.3
2020/7/5 14:30,33.24,406.1
2020/7/5 14:40,33.32,406.5
2020/7/5 14:50,33.57,406.3
2020/7/5 15:00,33.96,406.1
2020/7/5 15:10,34.32,407.2
2020/7/5 15:20,34.48,407.3
2020/7/5 15:30,34.54,406.7
2020/7/5 15:40,34.63,406.7
2020/7/5 15:50,34.69,406.6
2020/7/5 16:00,34.71,406.7
2020/7/5 16:10,34.73,406.4
2020/7/5 16:20,34.78,406.2
2020/7/5 16:30,34.82,405.9
2020/7/5 16:40,34.88,405.8
2020/7/5 16:50,34.9,405.5
2020/7/5 17:00,34.9,405.8
2020/7/5 17:10,34.85,406.1
2020/7/5 17:20,34.73,406.3
2020/7/5 17:30,34.6,406.3
2020/7/5 17:40,34.61,406.4
2020/7/5 17:50,34.59,406.4
2020/7/5 18:00,34.56,406.3
2020/7/5 18:10,34.55,406.4
2020/7/5 18:20,34.54,406.7
2020/7/5 18:30,34.42,406.9
2020/7/5 18:40,34.21,406.9
2020/7/5 18:50,34.02,407.2
2020/7/5 19:00,33.82,407.7
2020/7/5 19:10,33.58,407.9
2020/7/5 19:20,33.34,408.4
2020/7/5 19:30,33.12,409.1
2020/7/5 19:40,32.93,409.5
2020/7/5 19:50,32.75,409.6
2020/7/5 20:00,32.59,409.9
2020/7/5 20:10,32.45,410.3
2020/7/5 20:20,32.32,410.3
2020/7/5 20:30,32.17,410.6
2020/7/5 20:40,32.04,410.9
2020/7/5 20:50,31.91,411.6
2020/7/5 21:00,31.8,411.7
2020/7/5 21:10,31.68,412.1
2020/7/5 21:20,31.58,412.4
2020/7/5 21:30,31.47,413.2
2020/7/5 21:40,31.35,413.3
2020/7/5 21:50,31.22,413.4
2020/7/5 22:00,31.09,413.9
2020/7/5 22:10,30.95,414.4
2020/7/5 22:20,30.79,415.2
2020/7/5 22:30,30.62,415.9
2020/7/5 22:40,30.44,416.2
2020/7/5 22:50,30.28,417
2020/7/5 23:00,30.12,417.6
2020/7/5 23:10,29.97,417.8
2020/7/5 23:20,29.82,418.3
2020/7/5 23:30,29.68,418.8
2020/7/5 23:40,29.55,417.5
2020/7/5 23:50,29.44,418.1
2020/7/6 0:00,29.34,418.1
2020/7/6 0:10,29.24,420
2020/7/6 0:20,29.15,420.2
2020/7/6 0:30,29.04,420.4
2020/7/6 0:40,28.91,420.8
2020/7/6 0:50,28.77,419.7
2020/7/6 1:00,28.6,420.3
2020/7/6 1:10,28.43,420.2
2020/7/6 1:20,28.26,422.2
2020/7/6 1:30,28.1,423.3
2020/7/6 1:40,27.94,421.2
2020/7/6 1:50,27.81,424
2020/7/6 2:00,27.69,422
2020/7/6 2:10,27.62,420.3
2020/7/6 2:20,27.59,419.4
2020/7/6 2:30,27.61,418.9
2020/7/6 2:40,27.65,419.5
2020/7/6 2:50,27.71,418.3
2020/7/6 3:00,27.79,418.7
2020/7/6 3:10,27.88,418.9
2020/7/6 3:20,27.98,416.5
2020/7/6 3:30,28.04,416.2
2020/7/6 3:40,28.07,415.9
2020/7/6 3:50,28.07,415.2
2020/7/6 4:00,28.04,415.1
2020/7/6 4:10,28,414.1
2020/7/6 4:20,27.92,413.9
2020/7/6 4:30,27.84,413.8
2020/7/6 4:40,27.78,413.7
2020/7/6 4:50,27.78,413.6
2020/7/6 5:00,27.8,413.3
2020/7/6 5:10,27.78,413.8
2020/7/6 5:20,27.71,414.1
2020/7/6 5:30,27.59,414.8
2020/7/6 5:40,27.44,414.8
2020/7/6 5:50,27.31,413.7
2020/7/6 6:00,27.3,412.8
2020/7/6 6:10,27.45,412.5
2020/7/6 6:20,27.59,412
2020/7/6 6:30,27.65,410.5
2020/7/6 6:40,27.67,410
2020/7/6 6:50,27.8,410.1
2020/7/6 7:00,28.03,409.3
2020/7/6 7:10,28.26,408.6
2020/7/6 7:20,28.47,408.1
2020/7/6 7:30,28.71,408.2
2020/7/6 7:40,28.96,407.6
2020/7/6 7:50,29.15,407
2020/7/6 8:00,29.29,406.7
2020/7/6 8:10,29.4,406.9
2020/7/6 8:20,29.52,406.7
2020/7/6 8:30,29.7,406.8
2020/7/6 8:40,29.9,406.1
2020/7/6 8:50,30.13,406.5
2020/7/6 9:00,30.39,405.9
2020/7/6 9:10,30.63,406
2020/7/6 9:20,30.82,405.9
2020/7/6 9:30,31,406.5
2020/7/6 9:40,31.09,406.7
2020/7/6 9:50,31.17,406.4
2020/7/6 10:00,31.22,406.2
2020/7/6 10:10,31.27,406.1
2020/7/6 10:20,31.25,406.3
2020/7/6 10:30,31.22,406.1
2020/7/6 10:40,31.22,406.4
2020/7/6 10:50,31.01,406.4
2020/7/6 11:00,30.75,406.7
2020/7/6 11:10,30.7,406.3
2020/7/6 11:20,30.64,406
2020/7/6 11:30,30.66,406.5
2020/7/6 11:40,30.7,405.9
2020/7/6 11:50,30.66,406
2020/7/6 12:00,30.63,405.8
2020/7/6 12:10,30.6,405.8
2020/7/6 12:20,30.51,405.9
2020/7/6 12:30,30.48,405.6
2020/7/6 12:40,30.46,405.3
2020/7/6 12:50,30.38,405.3
2020/7/6 13:00,30.37,404.9
2020/7/6 13:10,30.4,404.8
2020/7/6 13:20,30.51,404.4
2020/7/6 13:30,30.65,404.4
2020/7/6 13:40,30.8,404.7
2020/7/6 13:50,30.94,405.1
2020/7/6 14:00,31.15,405.1
2020/7/6 14:10,31.32,405
2020/7/6 14:20,31.34,404.7
2020/7/6 14:30,31.28,404.4
2020/7/6 14:40,31.27,405.1
2020/7/6 14:50,31.35,404.8
2020/7/6 15:00,31.45,405.6
2020/7/6 15:10,31.51,405.8
2020/7/6 15:20,31.5,405.3
2020/7/6 15:30,31.46,405
2020/7/6 15:40,31.48,405.2
2020/7/6 15:50,31.44,405
2020/7/6 16:00,31.35,404.9
2020/7/6 16:10,31.3,405.5
2020/7/6 16:20,31.17,407.3
2020/7/6 16:30,30.74,408.9
2020/7/6 16:40,30,408.6
2020/7/6 16:50,29.18,408
2020/7/6 17:00,28.42,408.1
2020/7/6 17:10,27.77,408.5
2020/7/6 17:20,27.18,408.9
2020/7/6 17:30,26.64,409
2020/7/6 17:40,26.27,409
2020/7/6 17:50,26.14,408.4
2020/7/6 18:00,26.13,407.5
2020/7/6 18:10,26.05,407.4
2020/7/6 18:20,25.92,408.1
2020/7/6 18:30,25.69,408.8
2020/7/6 18:40,25.49,408.7
2020/7/6 18:50,25.4,408.4
2020/7/6 19:00,25.34,408.4
2020/7/6 19:10,25.24,408.4
2020/7/6 19:20,25.04,408.4
2020/7/6 19:30,24.78,408.5
2020/7/6 19:40,24.5,408.4
2020/7/6 19:50,24.24,408.4
2020/7/6 20:00,23.99,408.9
2020/7/6 20:10,23.78,409
2020/7/6 20:20,23.6,409.1
2020/7/6 20:30,23.43,409.4
2020/7/6 20:40,23.26,409.5
2020/7/6 20:50,23.07,410
2020/7/6 21:00,22.86,410.7
2020/7/6 21:10,22.65,411.4
2020/7/6 21:20,22.44,411.7
2020/7/6 21:30,22.21,412.1
2020/7/6 21:40,22,412.6
2020/7/6 21:50,21.8,412.6
2020/7/6 22:00,21.62,412.8
2020/7/6 22:10,21.47,412.8
2020/7/6 22:20,21.33,413.1
2020/7/6 22:30,21.21,413.5
2020/7/6 22:40,21.1,413.4
2020/7/6 22:50,20.98,413.4
2020/7/6 23:00,20.86,413.6
2020/7/6 23:10,20.75,414.1
2020/7/6 23:20,20.66,414.3
2020/7/6 23:30,20.6,414.4
2020/7/6 23:40,20.54,415.1
2020/7/6 23:50,20.49,415.1
2020/7/7 0:00,20.45,415.1
2020/7/7 0:10,20.41,415.4
2020/7/7 0:20,20.36,414.8
2020/7/7 0:30,20.32,414.8
2020/7/7 0:40,20.28,414.4
2020/7/7 0:50,20.25,414.5
